n_seated,n_standing,speed_kmh,radius_m,is_wet,gradient_deg,dist_to_curve_m,risk_score,stopping_dist
43.0,11.0,74.58941844992363,81.1102488916395,0.0,-4.631641828966967,93.89856986415533,0.12093043303391306,75.74935488150271
0.0,1.0,72.22402778635022,154.55231763365936,0.0,1.6798263782939449,119.01292907829496,0.045302658872671875,66.31018137013811
22.0,13.0,53.49390501677966,96.01783105968859,1.0,1.498223366499677,81.90937449456865,0.05862328189714755,56.66531951400469
36.0,21.0,39.48793492282163,160.73551729358542,0.0,4.409354761253144,87.11231644604709,0.01876470862410147,28.177794584606715
7.0,30.0,37.6033805349787,156.1144153687031,1.0,2.1336755356407044,119.97873326293367,0.01372928620543967,33.16156410388648
12.0,22.0,22.005079682303567,136.87364478772176,1.0,2.9630189642328117,79.3265061328139,0.00735753146856248,15.742498523731737
7.0,19.0,68.94925106151771,172.40788579616006,1.0,4.045910158531684,91.67317353394508,0.050348984011328736,78.91211306974182
22.0,37.0,47.02299278234048,188.45151402676018,1.0,1.7505191829198785,77.43260099648388,0.026134521601665756,46.36176437230377
42.0,3.0,39.50797570401586,120.19683088589593,1.0,-2.0984636504002543,132.0687350051556,0.01663714394511356,39.34351941659718
0.0,14.0,48.266621299865236,55.11909237232169,0.0,3.6977379958352206,35.32749278776333,0.15206120303657764,36.953962185909916
44.0,23.0,69.12427942727912,85.73950271237425,0.0,2.475781194759751,39.5990376810764,0.19528099439343943,61.66875021811476
50.0,24.0,27.47685246245127,154.0780855675257,1.0,-0.7556239599910652,19.194219240273863,0.026214553748889063,22.55385724596446
23.0,0.0,71.45935929450964,133.6678621735352,1.0,2.1052917264996207,122.92001272416326,0.050721824829366775,87.65411247124531
34.0,6.0,73.85053010650124,43.78168432739726,1.0,3.676888771811421,61.7665935843536,0.2989584632113866,88.70121472224196
23.0,30.0,76.8024749020333,19.735512817820695,0.0,4.756521313912715,52.18409113218657,0.8803470240625709,70.03997264796921
16.0,11.0,43.84927954535767,139.76270277299233,1.0,4.523515039590553,147.20230756307342,0.016312496198296805,39.546329522214535
4.0,4.0,33.028424242260314,57.70501456557562,0.0,-1.7467217323585849,139.02050496596783,0.022628639707830744,23.43933101794681
19.0,37.0,42.41844910800191,104.93734630852015,0.0,-0.7830628628181824,145.79815231871422,0.02244269239237197,32.32965809782176
20.0,11.0,39.974725773884195,151.8818867773929,1.0,-3.9046339502262875,21.344849513803926,0.05055938727733064,42.292754989491364
39.0,38.0,30.569234750171603,116.9066883247033,0.0,-2.52455712981954,133.68777197222494,0.011319647327592726,21.349987042260985
30.0,17.0,56.436000206089275,25.827490791241313,0.0,3.8242120848695027,49.306439908117724,0.3631232154482584,45.69164723915161
45.0,1.0,48.59744963051773,45.26024498887553,0.0,-1.3915007372064103,1.8985155317793767,0.46142201527832266,39.142712377073096
35.0,9.0,71.94205953944022,51.67235496587464,1.0,1.2055265859488107,58.69475039746031,0.252822276977761,90.82864002938169
10.0,14.0,21.926574828923496,58.99420819252053,1.0,1.6596561830703327,76.37945297070895,0.016920725342561158,15.952448410448557
51.0,29.0,58.63207565330758,117.4266444705958,1.0,2.81829275143312,16.2330635351108,0.17182689193884107,63.18058917743696
14.0,16.0,65.77693271069367,105.75349816682476,1.0,-3.1719996975436904,80.65164253113845,0.08214806888034994,90.64986684672436
18.0,3.0,65.56919415129842,48.600407289199694,1.0,-1.9518686538556451,122.91953762650972,0.1186295293705423,86.30485293171768
6.0,6.0,73.1644380257315,22.835420256580544,1.0,-0.5166365854181942,56.647642625879094,0.5889710996958031,98.32179941760994
50.0,30.0,63.74202456976965,42.57211885019643,1.0,-1.3515893876172647,52.89672098014533,0.2791511915299284,80.82517767823813
27.0,38.0,75.66860369886177,197.03244939753463,1.0,4.829052328596898,50.82156303460161,0.08930006165011091,89.66113172366997
50.0,33.0,39.95939598925349,99.02392046037973,0.0,3.3494080321371245,138.4641668825538,0.021869143060301265,28.84265658192686
42.0,5.0,50.19256500509258,174.79564589340137,1.0,-0.20313245379513956,7.313714818529865,0.10360539807689148,53.69380265611224
4.0,37.0,20.84477979697344,171.26296866708023,0.0,3.7926862608646794,66.76142129894329,0.006343881452253701,12.80800673002543
4.0,33.0,20.417455238197473,107.188715917946,0.0,-1.523470524167032,39.68991812245753,0.013957226429374596,12.838568832083709
29.0,14.0,34.407597227091195,144.27066460750328,1.0,2.858283238902646,134.07105380812413,0.010749419545989465,28.84567565224095
53.0,13.0,26.048431828345116,46.622881978415336,0.0,-2.7632440189354632,14.407839537570588,0.08582589692938983,17.45881112525684
31.0,5.0,35.61268207614522,140.79537393611258,0.0,2.7232204522636594,61.71641500206162,0.02150587263608147,24.95658216855302
7.0,36.0,30.622597671703844,61.75307006002501,1.0,-0.4354659680427164,61.02242280466285,0.0405386992467728,26.082072047097675
9.0,31.0,21.711201490318896,168.09179838328865,0.0,-3.9250067900775765,133.2591626320534,0.0038961677572853176,14.044181263537427
37.0,2.0,74.55824878436296,25.907585290692882,1.0,-2.267375454444177,32.32401675614542,0.7932279601957932,107.70902224885705
46.0,2.0,20.49338788333349,156.89634784820274,0.0,-0.9772537597643538,96.73431154524167,0.004460586589097573,12.85620755180962
31.0,21.0,64.16492866022513,28.988012248037712,0.0,2.4929291166443712,20.160919033168362,0.7318037082380824,55.42895478090844
47.0,21.0,29.12887321517099,177.4259550099187,1.0,-4.270172852690491,143.09635711208142,0.006090546792571593,26.683942072948494
27.0,9.0,74.733777319976,67.79885844565071,0.0,1.5954699509263959,88.95224389084288,0.14957272749380723,69.77054979184345
16.0,2.0,73.56775637539315,134.3347393178092,0.0,2.1601364093284356,93.93850954810054,0.06734190712132199,67.73381482256104
30.0,11.0,59.23406878215544,102.62543293785316,1.0,1.5392136992575145,65.06601024907083,0.08024872009062142,66.23098769563283
7.0,28.0,60.33404898803631,79.5975975998444,1.0,2.6066963816755564,51.34240689994834,0.13509421056697704,66.36172340415537
39.0,16.0,20.320348518181312,132.63394830486433,0.0,-3.218313839771617,31.901464424231445,0.012235709511926884,12.895062302513761
24.0,6.0,79.09229396681613,190.02936630473522,0.0,0.8710335506303735,90.59816307483884,0.05805734128497368,76.52979650332699
8.0,12.0,72.66995621454886,17.84125200117815,1.0,4.4114494720387984,143.1842618022357,0.3595310068114773,84.95650702209686
1.0,1.0,73.70637354380553,184.58204261778982,0.0,1.107842698045377,53.96864311386045,0.07432448331870813,68.77302326752452
14.0,3.0,59.554672223052314,125.72551445399257,1.0,1.1133634695295302,132.47353329930814,0.03534625587138185,67.53372517686213
49.0,9.0,40.68721571927219,163.38971714611995,1.0,2.3643964211326898,22.31644692708745,0.04786369286985712,36.98207268076223
2.0,38.0,73.61891894542885,82.93624115251274,1.0,-1.6679576787414097,140.41890313227012,0.08864530974615635,103.23447264423064
48.0,23.0,37.49101568907154,99.65016521914661,0.0,2.0047590132154056,52.572942584711484,0.040621250050768914,26.815206994999272
35.0,16.0,53.76269260053217,175.08164284222116,0.0,4.16233833313215,56.959081739001846,0.04370043086846184,42.60868176015319
3.0,5.0,25.983858340632942,88.82111426386639,0.0,-4.89104526974657,69.42633855514924,0.0162479209468423,17.696232805201262
13.0,18.0,75.317337807965,111.58531768232615,1.0,3.7011304110886534,107.73664049214753,0.08102441670142219,91.45660186639194
40.0,4.0,28.4462274662728,13.837035386023253,0.0,-2.813816687411409,107.94801505335528,0.08929194952970497,19.51949455531116
40.0,31.0,33.49380834382443,40.13362110922804,1.0,-0.4407672629962478,71.93828770794978,0.06494433766929222,29.635608662756262
24.0,9.0,53.4880494876929,131.92043651521195,0.0,3.5234780095263796,78.4729348970904,0.04349647890573955,42.55612240170955
54.0,8.0,65.8455800127789,146.22561120213666,1.0,3.23912127456629,4.501573166121176,0.2415904794744962,74.85895134733738
49.0,26.0,57.16107835617794,120.6941779890549,1.0,3.919274781260559,45.64450523374885,0.08695554680300169,59.28417448745559
9.0,12.0,33.92803476800937,37.22890689236603,0.0,4.404167926325261,51.902561134591416,0.08528435236799467,23.190856637167585
20.0,18.0,20.05658255164942,94.62703142978862,1.0,-0.528430432282414,83.80909030886392,0.008358365952102901,14.670661095140417
35.0,20.0,65.42903481844635,77.46800560900607,0.0,1.5636381080100692,83.74496510569567,0.10997651146573884,57.57202655594229
11.0,23.0,79.11243955466563,104.17565536666679,0.0,-1.095215594738933,106.48496965918098,0.09844702769440844,78.57170672792674
26.0,37.0,68.59478721836543,175.3625165652779,0.0,-1.4928328250783418,107.55409443271213,0.045653956116164754,63.954987377076925
39.0,3.0,47.61239708939692,157.41367334514385,0.0,-0.6840458940233052,35.28160863181245,0.05066066687642717,37.77870037885772
1.0,23.0,74.22603568394639,25.9580052639402,0.0,2.43076134782676,115.52807266572371,0.3236538183438452,68.40405402785396
53.0,34.0,44.590860387101,179.15874757716722,1.0,0.01440747141552845,2.9405352069423074,0.10425502441524619,44.62126712142046
12.0,2.0,51.496045054608054,99.63575871846648,0.0,3.14059674448342,107.42428269100807,0.039641868872712475,40.543722340830506
52.0,3.0,48.627786043741,151.3338075283397,1.0,2.4521847719615586,15.309165527913466,0.08670456812739942,47.98758743847557
31.0,36.0,46.857432359931494,36.607453940226904,0.0,-4.795215388756007,109.44723126318286,0.10029425687822996,38.68155920770421
30.0,39.0,66.51144615763434,137.43670988433914,1.0,1.302381571061616,79.06771358526065,0.07089987798741956,79.93121232436827
15.0,34.0,51.60613443616952,54.90194334579701,1.0,-0.6342887669140895,65.58817510246382,0.12189079174456863,56.70529360361628
31.0,30.0,39.00302732151297,93.292370456777,0.0,-0.43371010848858416,103.59995846421435,0.02807514139833066,28.814022346769477
31.0,24.0,35.4894900595087,13.203945315599837,1.0,3.1837305386989465,5.4556250620849065,0.7829695356735593,29.956330130509897
33.0,39.0,22.264839018046004,38.80602120679045,0.0,0.47607986084676757,33.52054885133675,0.05208304424794016,14.09387417772943
10.0,12.0,54.99170971298276,27.495293693487756,0.0,3.8562182345894715,92.4660213701481,0.19405946525211332,44.07361035727186
9.0,3.0,33.797684924062054,55.551392858269104,0.0,2.1280559239169037,127.08231099462269,0.02659515503003438,23.43636005154707
14.0,13.0,28.888035320982986,29.00343710462123,1.0,0.5284000876405281,57.16614554176754,0.07445865734331042,23.58027612407156
16.0,12.0,59.22979782966066,141.46290505771677,1.0,2.5453797615110374,38.814220895033564,0.08394165061333156,64.59165865072578
39.0,26.0,60.872555469292934,15.51758141975168,1.0,-4.616509490745927,77.81046536834914,0.5139933100791356,84.55908288176568
17.0,5.0,65.12929353545996,127.37069511874961,1.0,-4.729163451717922,93.3472878580262,0.056788166591480005,94.98041695286145
54.0,16.0,50.21461378031549,36.73448785685911,0.0,-4.166506730791479,63.01545471086197,0.16943462712858468,42.288994913540506
8.0,35.0,73.6432763122332,189.58067686380042,0.0,-0.6243467485285736,131.50660239896325,0.04071621000406668,70.19435563674134
24.0,39.0,76.18056520389366,187.2878738908723,1.0,-2.645498543730569,78.51580632900202,0.06864084911525076,113.21873961752914
39.0,34.0,68.44225638754936,52.845589478982895,1.0,4.842612944157846,5.3735381355877525,0.7523450005305148,76.59846301147357
13.0,16.0,58.13560892049124,126.7400466623756,0.0,0.4229013901136691,33.458093205928556,0.10077145033668865,49.28696852240324
24.0,1.0,38.22325721547132,15.321010699767102,1.0,1.624157460811585,67.59705463767219,0.20770491522799692,34.29794657076485
49.0,12.0,78.97669529721327,187.03982317972307,0.0,-2.2117986375330334,104.65882785254,0.05402737301364889,79.61051226333592
21.0,1.0,36.4481700315163,109.36758855642483,1.0,-1.7820309141239121,32.96283656888833,0.04365215577139088,34.6077001749793
51.0,27.0,32.15941531942586,18.21239876937801,1.0,-1.645380858588441,146.43861595761317,0.07216222455609032,28.739763934404134
29.0,25.0,46.52924682719497,75.0749986715461,1.0,1.987357051503006,47.78373872821252,0.08913905813693485,45.3968971921058
19.0,21.0,23.410434242743307,24.601397753634497,0.0,-0.2629379231069151,79.87203102908826,0.04600610703501487,15.04469585661554
20.0,2.0,78.70966788030745,84.65944348093838,0.0,0.17683652530074423,2.8449577096561764,0.6120431630664216,76.66107757945
43.0,34.0,55.30601338498549,137.2860050106514,1.0,0.9200298215934533,132.73360821462066,0.031421585086076065,60.514681866432966
31.0,11.0,53.41712549985051,99.27908252787353,1.0,2.68811656238217,118.32519802877752,0.04150593068382177,54.978197031014986
50.0,23.0,59.34777679398319,82.90721319669635,1.0,-4.096302514875219,29.318700644338904,0.1801019549958402,79.43163174055988
45.0,4.0,49.8214188666324,32.63983865268831,1.0,2.768739122188216,139.98550368597643,0.0931269535968874,49.41550464624528
48.0,19.0,21.923811025672496,56.5384186817947,1.0,0.6323506887517982,47.375964569610694,0.026055508858379976,16.19762443815882
20.0,38.0,56.738677330423805,29.027224670286714,1.0,1.6909544485525718,103.82794325701757,0.19491525761820933,61.72874106616135
34.0,38.0,62.97043261738584,163.42475901476556,1.0,-1.7244823515923802,122.84644770248998,0.0369675679550724,80.23409093479607
31.0,12.0,45.00494363744319,35.695567317097286,1.0,-0.9061316318355084,111.13716918557712,0.08675921114235509,46.338350998796955
29.0,11.0,65.43773432427157,123.12093964428976,0.0,-2.6883418034607978,137.63741760447618,0.04403185718154962,60.64447888095323
54.0,12.0,33.62007796030524,75.12067858188072,0.0,4.7929999741740525,129.64121405110626,0.020344003875401893,22.86744292568953
38.0,9.0,33.27659546397104,52.93589308448487,0.0,-0.02997027489683335,149.1917271137415,0.024594040432426766,23.343471653146732
48.0,32.0,29.68501926125444,131.49900350349972,0.0,4.960769157965979,27.39171188642183,0.03030536777971901,19.546016485862346
11.0,39.0,42.31968558734971,96.83043878161872,1.0,-0.10214021938733664,45.71427018400501,0.06142933582041254,41.386797310326315
40.0,15.0,70.820722123345,86.02763878406624,0.0,-2.8024873561593266,95.4338801147445,0.10271380399501201,68.22799801765318
46.0,34.0,69.67472372894386,122.6418809295221,0.0,0.07452396736856715,109.95707788373755,0.0656173433004026,64.15067911437932
17.0,2.0,42.96945247781023,103.34084941310013,1.0,-4.604044282009222,80.19075818335638,0.03399002197623176,48.431316301571584
20.0,4.0,55.3471241588142,67.66199962479655,0.0,4.047698014219513,11.089254732992238,0.28080522757126297,44.388061649562424
12.0,25.0,63.24897898849494,116.22164467539781,0.0,3.1855025119444114,126.2392840200573,0.04914222551570935,53.919654693407736
20.0,10.0,34.47240647768138,137.20472954463196,0.0,2.258205206942847,144.1311534031908,0.010441661403806595,24.014909170953814
7.0,6.0,30.088465153684826,15.071700131502313,0.0,1.0982671544246003,60.82752657395921,0.14322621534780305,20.36481445150026
45.0,9.0,78.32575959273866,98.51562849245832,0.0,0.7983423367036313,33.721872254826906,0.2313265576173361,75.50246129187846
39.0,33.0,57.05343879257711,20.959824070873317,1.0,4.967282140794628,2.897063244313131,1.4567167115862625,57.82650178745917
45.0,2.0,78.88494331001984,45.4170286729411,1.0,-2.220025659800621,35.59485541403779,0.47912736377935494,118.07412705052178
6.0,7.0,40.26535922793374,116.49665947481489,1.0,2.7968436536557792,104.98781622576334,0.02154627746912847,36.11892057114919
22.0,30.0,62.18190199844789,174.57589390046033,0.0,0.8140477021365744,136.73840815090958,0.030040691674704318,53.98483060216394
43.0,10.0,33.356218192474266,177.73307904581213,0.0,4.758805437588852,14.026959964764874,0.03681312056887514,22.645692802060328
31.0,6.0,35.672010276434776,23.289361926339943,0.0,3.278031832982524,82.98887807428949,0.10392627305490477,24.91159881448502
10.0,1.0,50.714127276177436,89.62996639447425,1.0,4.985251129895927,104.32968727677485,0.043503431545929894,48.490740638297055
21.0,5.0,39.17708753048427,120.77123177086474,0.0,0.8832499446244635,41.45712316594029,0.040081406155245476,28.659780502025065
21.0,31.0,30.057293830435068,37.94328186456525,0.0,-2.9545604245506496,85.4845558755453,0.04812830483124026,20.96627898458911
42.0,19.0,35.77284211935956,155.43212118150663,0.0,0.03687035694733831,107.28726390086594,0.013336142630699982,25.62141157335745
24.0,33.0,22.14490366795188,151.4046991030754,0.0,2.1111113405057456,125.65788647030652,0.004771051527647804,13.88030092609504
21.0,15.0,62.265417288649196,181.634792604291,1.0,2.743603861815881,67.87497762299714,0.04904559286000728,69.44978263210938
27.0,24.0,49.52699942515169,11.612342295854173,1.0,-4.9949001098405645,112.17858283784409,0.33363742913583705,61.49880130369861
28.0,11.0,25.654583984271536,51.1700063579105,0.0,0.050270885022940526,45.26744576097745,0.03931090552883298,16.80402799604284
12.0,6.0,30.301639587709474,167.16547570661112,1.0,-2.6476542002935344,31.957012015823793,0.020451872285887237,27.03864055507968
17.0,38.0,26.152072286758642,137.41020965711772,1.0,3.7491183325478836,28.097061913600115,0.022520647718150905,19.549070448327356
1.0,16.0,56.75556849655259,179.93407220271325,1.0,-3.4709455594977143,53.830909773858934,0.04871296316211069,72.15971738663396
28.0,10.0,25.65262181674963,20.86413436075064,0.0,1.664562495748334,5.381952268327356,0.24691743160556123,16.637418322240944
20.0,5.0,65.25693998211297,123.42315348612414,1.0,-2.3393780967507514,42.44877564978746,0.1070152229019683,86.80157679278142
14.0,22.0,21.23065515922347,118.11884922979809,1.0,-1.4345785678572776,97.83342366648424,0.006693604515456676,16.070360338822507
51.0,26.0,34.96254727975353,16.77813910850115,0.0,4.405592607568448,97.1878570740205,0.13112497265720788,24.093404457696792
26.0,5.0,73.44000055351444,107.56919461337188,1.0,-2.5955187459192053,11.033070973723685,0.3142123715194477,106.33993076531816
49.0,37.0,63.11187908733476,125.8088591488856,1.0,-4.049972381770694,43.11234256209302,0.10891158393953032,87.66176507114686
30.0,1.0,24.378099975541264,46.34570309840037,1.0,-4.307150985557742,85.43364970168825,0.023311898932421794,20.697729588002606
14.0,21.0,69.26756626911079,61.932620793685956,0.0,0.046151100994621386,47.782820625465426,0.23538232943390452,63.62755024019221
50.0,19.0,49.58210729241229,131.66599579657003,0.0,1.4171148228428798,62.69820362833102,0.04664558000730728,39.119877804607924
22.0,24.0,70.80698163012975,98.97718004399208,1.0,-1.727063564291128,106.9216135673646,0.08323018016490674,97.04945155526752
23.0,14.0,56.04438646702361,173.0225949379821,0.0,1.902597417930808,1.3900244184945065,0.17085945513322248,46.10227646937465
43.0,28.0,60.90998192197152,75.05253554174578,0.0,-4.389662814267622,41.45903161326458,0.1704187862094899,55.908034733924225
12.0,7.0,79.61009362374249,60.66533509375822,0.0,3.573346449228768,21.3558365677525,0.49095953665091985,74.78983977069542
21.0,36.0,33.94013275544109,197.12452866552013,1.0,3.165672097392378,19.14137741467376,0.032307447679979645,28.147400224428914
42.0,32.0,57.4367344856833,183.11579632471586,1.0,4.854962713920856,143.85603246708706,0.023554516519120012,58.54798272915025
36.0,21.0,47.6192834034439,15.508621549806174,0.0,4.365049809018454,56.484049734362664,0.3960827077367752,36.08760673718942
32.0,4.0,22.367117175361486,156.43843690824752,1.0,-1.4380283608107192,79.06328773644597,0.006276074741128559,17.239353006385052
2.0,38.0,20.8682384901719,30.963607026788562,0.0,-1.0072461598442284,110.0732830604449,0.023529284171120553,13.14220905227098
53.0,17.0,27.15371466907152,15.222187017580481,0.0,2.459648474782595,7.1171212290075285,0.3670595072778163,17.76141194941227
18.0,37.0,58.94550443231289,62.00214803360629,1.0,-3.659172280450168,36.15339578365475,0.21656387781912248,77.24303478381047
22.0,36.0,54.02978527480353,61.17571702160981,0.0,-1.8598528975516515,124.82216810155688,0.07130470273546743,45.606023079417014
28.0,29.0,53.20577366982364,165.67056484592328,0.0,-3.8145906302435173,129.29859197668216,0.024274845889775624,45.68838318393041
29.0,30.0,21.911405751695604,145.02677672913867,0.0,-0.4511355092716862,55.942638096120305,0.009274705228211791,13.896169114693539
38.0,9.0,48.158179781600424,196.5057911930827,0.0,0.5200427988531764,56.22923994776524,0.03079815217141237,37.917944885478995
43.0,14.0,75.47736907055172,145.18745105924552,1.0,-2.8883953003724763,113.53453156633228,0.059617175441804386,112.53273876971352
46.0,17.0,43.855512158638795,89.4685551186491,0.0,-4.7336831308589495,44.26053401248037,0.06861017046883819,35.26338162485007
24.0,22.0,57.49534818730738,142.7962555795912,1.0,2.193558317505231,17.564112170999714,0.12772266021530773,62.22803049204673
36.0,32.0,66.78912053738861,199.8972227654164,0.0,-4.799948355738315,38.63031753608752,0.08150202380288182,64.38795154224977
46.0,15.0,67.03551674851326,144.92695768688034,1.0,4.734026089283562,58.10170974536623,0.08089894598814067,74.35023721219105
7.0,37.0,51.15680494371628,154.71945763626047,0.0,-2.7839274325760455,7.830706439264739,0.13186048162453118,42.69269200648624
41.0,34.0,71.47711672414017,188.2893528861493,0.0,1.6390009211629109,71.80203813002622,0.06365867037294515,65.34644299238141
15.0,33.0,43.48268560182482,31.593739649219835,1.0,-0.6524827376001086,111.00112691591677,0.0979493293401307,43.70107122467736
7.0,27.0,73.3215928870879,143.9090157550681,1.0,-4.403261396628928,77.06177167206924,0.08083249822652937,114.1073343463184
0.0,1.0,34.41362998373272,171.6531320138153,0.0,-0.27816393365532543,10.784301077176044,0.041818739596306505,24.426189504917105
43.0,29.0,36.812984419434265,191.33193404196967,0.0,0.16760634296799637,66.02244470189378,0.01749529817906415,26.56920579667152
4.0,12.0,23.187237451940067,50.08416504522288,0.0,3.5468320809286844,106.33569120642491,0.01680294147828747,14.563399104524825
2.0,15.0,67.73491019253697,105.7465114676064,0.0,2.323490696478979,8.71449809852849,0.3024090615766952,59.99570873302832
0.0,4.0,45.02331417396233,139.30542105245155,0.0,-4.206975252466137,8.977078459033278,0.09523674764198223,36.341433387505056
3.0,27.0,33.74699683468394,57.01886860525411,1.0,-2.9083731656773493,55.5902104771474,0.05544884692363242,31.84312451628459
39.0,38.0,33.90741665699478,124.08984401755207,1.0,-1.8811231578505228,29.244594618556363,0.040948409300116284,31.210175367128755
34.0,19.0,74.08399647375398,58.93996867461988,0.0,-3.8359231353518055,140.21711869626307,0.11957145270338061,74.06854986896343
31.0,23.0,70.03499602766222,73.35683390101298,1.0,-0.43100929085509443,87.20154056096148,0.1299079237289697,91.34161438058491
41.0,26.0,53.211853121431,93.88855233706437,1.0,4.843091908625356,43.09880991088443,0.10065678440451968,52.22086746171633
33.0,29.0,56.96664802494327,110.54611876184772,0.0,0.14612791237761602,105.71650936724262,0.0495583981852613,48.04127054416847
42.0,26.0,48.45953423301746,95.37951560877862,1.0,2.4188216832316933,56.23935770389933,0.06802232240619993,47.77488805990379
24.0,25.0,43.49999257272853,103.70714875970654,0.0,1.8293779769934615,19.8173466568515,0.09592001509108936,32.662602893784666
9.0,6.0,74.9286128730999,66.7318636947756,1.0,3.4991143509213796,35.58483447653706,0.2921603923454419,91.16676200098419
20.0,37.0,27.536762211218125,40.203367864299814,1.0,-2.842765095343905,96.41209266890635,0.03515993292979763,23.697330790943454
45.0,4.0,45.10680738297368,18.996495692099494,1.0,2.5382626169302824,7.781415899548749,0.7553150844980034,42.845191229410446
38.0,22.0,40.67371447927252,47.235957273416865,1.0,3.8135524030574954,40.90335600720956,0.11957967076587037,35.95194590853285
26.0,27.0,49.8890432150689,120.56929188609878,1.0,-3.2849017701975725,31.246721646326193,0.08488842884497297,58.39674400628843
26.0,33.0,47.457912472710504,159.36193508259515,0.0,-1.5319778021199626,30.1702666014798,0.060448882686596685,37.940690860637304
1.0,14.0,51.13337189906488,42.15704351414996,1.0,4.701017643315614,102.41436179639567,0.10090606564581246,49.35628337151335
40.0,31.0,28.395138633619645,30.62551797680321,0.0,2.8078784597979247,123.87253751315468,0.0390880160667968,18.733623470314157
47.0,25.0,50.78849009079663,152.36516850435754,1.0,-2.1740916746246763,107.3799912096388,0.02793517181892669,57.90453886863733
12.0,30.0,34.54512883323265,67.98008280208504,1.0,0.6394176964448695,96.85917237007683,0.03189508378368509,30.267361267649346
8.0,18.0,31.059880939291475,190.78489345319696,1.0,-0.9567387715052122,137.4677657726796,0.0065247658607467465,26.913025666883883
51.0,8.0,23.890053127171473,145.72041441597088,0.0,-0.10034823672870119,8.758857063644527,0.02715356849990194,15.407517497844347
35.0,28.0,65.75915352536846,72.08364897617587,1.0,-1.4483380860929151,25.122462896436108,0.28140014630709065,85.25219336180538
21.0,38.0,45.646515251393595,65.01312208080394,1.0,-2.206689814696594,62.16102835057982,0.08489101449958496,49.131951746406415
41.0,3.0,57.5986209987055,109.50269339154872,0.0,1.7476304139141874,55.86774652558016,0.07775430286973763,47.972076985150096
25.0,2.0,63.6556005982846,25.037486972859792,0.0,2.785418150861175,62.70774044445337,0.3753281930446069,54.63687537840246
53.0,28.0,60.75899991881321,32.35853740260681,0.0,3.7395712274734483,30.968235756405903,0.47483555795752097,50.674645583949385
11.0,10.0,48.23004314538094,43.412997450076574,1.0,-3.4467003268181196,22.42549733703425,0.248604139603572,55.68514531874524
16.0,32.0,43.27391173710379,157.19748272786643,1.0,3.228555236452406,76.37898711868921,0.02642213874328387,39.758090165288024
13.0,37.0,42.557594578439826,107.63289826113326,1.0,-2.451991755229365,139.20787861031906,0.022933591930004615,44.466583607769365
13.0,10.0,58.40292781580338,12.007753327144158,1.0,-0.7266361008994937,58.795419352487556,0.7104786951169267,68.96883122862022
33.0,26.0,49.6876612965124,137.9681402197007,0.0,4.014436858492466,6.502982117929212,0.14201120177024862,38.32575975092024
52.0,32.0,70.94793487931064,90.50113394549444,0.0,-0.4549639901739799,105.92510143342868,0.09468957541462268,66.30587750006246
19.0,20.0,72.48211905960272,107.06194934312161,1.0,-3.0293646595568378,43.66573582907624,0.15840825374836015,105.789411697939
10.0,38.0,30.233622680391107,50.68208624845776,0.0,-3.401313447628822,36.76425109573381,0.06914232905892574,21.203875751902906
15.0,30.0,28.17401909274354,114.83862339487969,0.0,-0.2701623334786618,48.63870010469431,0.02138972325831397,18.924746025928066
50.0,37.0,57.82405556215997,196.03911555278285,0.0,2.626724239765541,108.57232858618144,0.028801167877959492,47.80849101868146
30.0,1.0,38.073544883736766,23.954491291094676,1.0,4.972051439743012,122.82290803054562,0.0812135442444998,32.08237108207782
54.0,26.0,21.114243125905933,63.94430593624182,0.0,2.8740862843090187,88.20841010084455,0.013594916009500125,13.061051689692107
5.0,35.0,73.31856016177731,56.169542643557655,1.0,3.7701195894285355,48.37181305793274,0.30179262927252437,87.49148741249329
18.0,10.0,33.614046034628494,57.22436904272412,1.0,2.4783236093488803,46.57173496759172,0.05862379493121322,28.105856627213754
36.0,17.0,75.75683910114854,81.95420793742169,1.0,3.95435100756106,18.646252485819453,0.37052028819059274,91.7295519746294
3.0,0.0,63.04606705269522,165.44085910139182,0.0,-4.237064566860868,139.99515723527918,0.027955262220876673,58.66580740670062
46.0,34.0,65.75920939468905,183.4431510932336,0.0,4.299315989816455,95.72090984532294,0.043884049583926554,56.33076410069522
3.0,34.0,32.08768974758962,48.42086661720493,0.0,-1.0359384627434387,4.046192978379604,0.19002793460588002,22.451697540210798
19.0,30.0,34.05166553700877,113.16048821014142,0.0,4.216142232804446,99.3550642780021,0.018244179219880478,23.326737846374677
9.0,27.0,51.276065229443944,131.01080471144127,1.0,-4.242671625405245,67.07301362902618,0.04842475800290792,63.12724188042756
23.0,38.0,30.32599115899173,109.14722012913053,1.0,2.1524295712113584,145.8836944570379,0.011054279932937314,24.494666549791518
53.0,0.0,38.32590156098193,92.47451489741472,1.0,2.3568874867020453,122.86032372096105,0.021552122916563467,33.93115877328668
34.0,24.0,39.28774867686827,46.47534611325519,0.0,4.969108892977728,25.69736307491973,0.1519480251234544,27.880986177747616
25.0,37.0,29.577795995165847,102.76167824785531,0.0,2.6885527068981374,108.01666783122997,0.014432914007783505,19.725415176713305
36.0,19.0,32.31097000370964,86.23081726515248,0.0,-1.1742629418439332,72.83490057528951,0.0268453254061032,22.677752617699504
37.0,2.0,67.3131105204954,161.15703887543123,1.0,0.5724855161854536,28.056774550489227,0.11316967032000536,83.1562313247668
